#2022-09-01
#16:16:12
#Balayage par: iq-qfl
#Description Keyword: 
#
#Instrument: Triax320@Triax320.lvclass; Function:Position (nm); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; ; Grating#: 1; Line Density(Grv/mm): 1800; Blaze: 400nm; Input Slit(mm): 0.400; Output Slit(mm): 0.000;
#Instrument: Tools@Tools.lvclass; Function:Indice de Point (Points); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: SympCCD@SymphonyCCD.lvclass; Function:AcqImage (Counts); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0;  Lambda Factor: 0.00000; Lambda Source: Lambda@Triax320; Lambda Offset: 0.00000;Multiplier Source: GrooveRatio@Triax320; Multiplier Value: 0.00000; Y Bins: 1; X Start: 1; X End: 1024; Y Start: 1; Y End: 256; Integration Time(ms): 10000; ADC1:  20 kHz Tab 1; ; Ccd Temp(degC): -120.456; Shutter Enable: True; Accumulation: 3; Noise Mode: Off; Noise Window Enabled: False; Window Width(ds): 1.000; Window Avg Samples: 1;
#Instrument: TaikoLaser@TaikoLaser.lvclass; Function:Power (mW); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; Output Freq(kHz): 60000.00; Output Power(%): 100.00; KeyLock: OFF; OnOffLock: OFF; Laser Mode: CW; CW Power (mW): 23.00; Temp (C): 25.00; SoftLock: OFF; Interlock: OFF; Pulse Shape: Narrow Pulses; Laser Head: LDH-IB-532-T-P; Date: 21-06-22; Class: 3B; Protection: No; Serial: 1043930; Laser Type: TA_SHG; Laser Version: 0.0; Min. Frequ. [Hz]: 1; Max. Frequ. [Hz]: 100000000; Max. CW Power [mW]: 23000.000; Max. Pulse Power [mW]: 5000.000; Wavelength [nm]: 530.8; Max. Case Temp. [°C]: 56.0; Max. Driver Voltage [mV]: 40950; Max. LH Voltage [mV]: 19000; Current Consumption [mA]: 500; Calib. Warranty [h]: 2000; 
#Instrument: ThorPM100A@ThorPM100A.lvclass; Function:Read Power (mW); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; Range: 186.158E-6 (W); Autorange: Off; Wavelenght 530.80 (nm); Act Power: 3.390E-6 (W); Attenuation 0.00 (dB); Average Cnt: 10;

#SympCCD.XPixels               	SympCCD.Wavelenght(nm)        	SympCCD.Y Pix Row 1  Acq 1(Cnt)	SympCCD.Y Pix Row 1  Acq 2(Cnt)	SympCCD.Y Pix Row 1  Acq 3(Cnt)	SympCCD.Y Pix Row 1  Avrg(Cnt)
861E+0	648.4438E+0	1.12E+3	1.114E+3	1.118E+3	1.117333333333E+3
862E+0	648.4737E+0	1.118E+3	1.118E+3	1.12E+3	1.118666666667E+3
863E+0	648.5035E+0	1.119E+3	1.118E+3	1.118E+3	1.118333333333E+3
864E+0	648.5334E+0	1.12E+3	1.121E+3	1.12E+3	1.120333333333E+3
865E+0	648.5632E+0	1.121E+3	1.121E+3	1.117E+3	1.119666666667E+3
866E+0	648.5931E+0	1.117E+3	1.118E+3	1.123E+3	1.119333333333E+3
867E+0	648.6229E+0	1.118E+3	1.118E+3	1.118E+3	1.118E+3
868E+0	648.6528E+0	1.116E+3	1.118E+3	1.113E+3	1.115666666667E+3
869E+0	648.6826E+0	1.125E+3	1.122E+3	1.122E+3	1.123E+3
870E+0	648.7124E+0	1.117E+3	1.12E+3	1.12E+3	1.119E+3
871E+0	648.7423E+0	1.116E+3	1.118E+3	1.116E+3	1.116666666667E+3
872E+0	648.7721E+0	1.121E+3	1.121E+3	1.119E+3	1.120333333333E+3
873E+0	648.8019E+0	1.119E+3	1.119E+3	1.118E+3	1.118666666667E+3
874E+0	648.8317E+0	1.119E+3	1.121E+3	1.118E+3	1.119333333333E+3
875E+0	648.8616E+0	1.119E+3	1.124E+3	1.117E+3	1.12E+3
876E+0	648.8914E+0	1.118E+3	1.118E+3	1.122E+3	1.119333333333E+3
877E+0	648.9212E+0	1.121E+3	1.116E+3	1.12E+3	1.119E+3
878E+0	648.951E+0	1.117E+3	1.117E+3	1.119E+3	1.117666666667E+3
879E+0	648.9809E+0	1.12E+3	1.121E+3	1.115E+3	1.118666666667E+3
880E+0	649.0107E+0	1.119E+3	1.121E+3	1.12E+3	1.12E+3
881E+0	649.0405E+0	1.119E+3	1.118E+3	1.115E+3	1.117333333333E+3
882E+0	649.0703E+0	1.118E+3	1.122E+3	1.121E+3	1.120333333333E+3
883E+0	649.1001E+0	1.122E+3	1.115E+3	1.117E+3	1.118E+3
884E+0	649.1299E+0	1.118E+3	1.118E+3	1.116E+3	1.117333333333E+3
885E+0	649.1597E+0	1.122E+3	1.123E+3	1.118E+3	1.121E+3
886E+0	649.1895E+0	1.115E+3	1.12E+3	1.12E+3	1.118333333333E+3
887E+0	649.2193E+0	1.116E+3	1.119E+3	1.116E+3	1.117E+3
888E+0	649.2491E+0	1.119E+3	1.115E+3	1.116E+3	1.116666666667E+3
889E+0	649.2789E+0	1.116E+3	1.124E+3	1.121E+3	1.120333333333E+3
890E+0	649.3087E+0	1.119E+3	1.121E+3	1.113E+3	1.117666666667E+3
891E+0	649.3385E+0	1.115E+3	1.123E+3	1.12E+3	1.119333333333E+3
892E+0	649.3683E+0	1.135E+3	1.138E+3	1.136E+3	1.136333333333E+3
893E+0	649.3981E+0	1.122E+3	1.117E+3	1.122E+3	1.120333333333E+3
894E+0	649.4279E+0	1.122E+3	1.126E+3	1.12E+3	1.122666666667E+3
895E+0	649.4577E+0	1.119E+3	1.12E+3	1.118E+3	1.119E+3
896E+0	649.4875E+0	1.116E+3	1.117E+3	1.116E+3	1.116333333333E+3
897E+0	649.5173E+0	1.117E+3	1.117E+3	1.117E+3	1.117E+3
898E+0	649.5471E+0	1.115E+3	1.115E+3	1.113E+3	1.114333333333E+3
899E+0	649.5769E+0	1.116E+3	1.118E+3	1.116E+3	1.116666666667E+3
900E+0	649.6066E+0	1.116E+3	1.12E+3	1.117E+3	1.117666666667E+3
901E+0	649.6364E+0	1.117E+3	1.118E+3	1.115E+3	1.116666666667E+3
902E+0	649.6662E+0	1.12E+3	1.119E+3	1.122E+3	1.120333333333E+3
903E+0	649.696E+0	1.116E+3	1.118E+3	1.12E+3	1.118E+3
904E+0	649.7257E+0	1.123E+3	1.119E+3	1.119E+3	1.120333333333E+3
905E+0	649.7555E+0	1.123E+3	1.118E+3	1.114E+3	1.118333333333E+3
906E+0	649.7853E+0	1.117E+3	1.123E+3	1.116E+3	1.118666666667E+3
907E+0	649.8151E+0	1.113E+3	1.115E+3	1.116E+3	1.114666666667E+3
908E+0	649.8448E+0	1.116E+3	1.117E+3	1.117E+3	1.116666666667E+3
909E+0	649.8746E+0	1.116E+3	1.12E+3	1.117E+3	1.117666666667E+3
910E+0	649.9044E+0	1.116E+3	1.125E+3	1.117E+3	1.119333333333E+3
911E+0	649.9341E+0	1.118E+3	1.117E+3	1.118E+3	1.117666666667E+3
912E+0	649.9639E+0	1.11E+3	1.119E+3	1.114E+3	1.114333333333E+3
913E+0	649.9936E+0	1.119E+3	1.113E+3	1.117E+3	1.116333333333E+3
914E+0	650.0234E+0	1.115E+3	1.119E+3	1.115E+3	1.116333333333E+3
915E+0	650.0532E+0	1.118E+3	1.117E+3	1.116E+3	1.117E+3
916E+0	650.0829E+0	1.111E+3	1.116E+3	1.116E+3	1.114333333333E+3
917E+0	650.1127E+0	1.116E+3	1.12E+3	1.117E+3	1.117666666667E+3
918E+0	650.1424E+0	1.118E+3	1.115E+3	1.114E+3	1.115666666667E+3
919E+0	650.1722E+0	1.115E+3	1.118E+3	1.113E+3	1.115333333333E+3
920E+0	650.2019E+0	1.117E+3	1.116E+3	1.116E+3	1.116333333333E+3
921E+0	650.2316E+0	1.117E+3	1.119E+3	1.116E+3	1.117333333333E+3
922E+0	650.2614E+0	1.115E+3	1.116E+3	1.12E+3	1.117E+3
923E+0	650.2911E+0	1.114E+3	1.119E+3	1.116E+3	1.116333333333E+3
924E+0	650.3209E+0	1.114E+3	1.118E+3	1.114E+3	1.115333333333E+3
925E+0	650.3506E+0	1.119E+3	1.116E+3	1.114E+3	1.116333333333E+3
926E+0	650.3803E+0	1.118E+3	1.117E+3	1.113E+3	1.116E+3
927E+0	650.4101E+0	1.116E+3	1.119E+3	1.118E+3	1.117666666667E+3
928E+0	650.4398E+0	1.111E+3	1.115E+3	1.115E+3	1.113666666667E+3
929E+0	650.4695E+0	1.118E+3	1.114E+3	1.116E+3	1.116E+3
930E+0	650.4993E+0	1.117E+3	1.117E+3	1.116E+3	1.116666666667E+3
931E+0	650.529E+0	1.117E+3	1.118E+3	1.118E+3	1.117666666667E+3
932E+0	650.5587E+0	1.114E+3	1.116E+3	1.116E+3	1.115333333333E+3
933E+0	650.5884E+0	1.115E+3	1.117E+3	1.113E+3	1.115E+3
934E+0	650.6182E+0	1.111E+3	1.117E+3	1.114E+3	1.114E+3
935E+0	650.6479E+0	1.117E+3	1.118E+3	1.112E+3	1.115666666667E+3
936E+0	650.6776E+0	1.116E+3	1.118E+3	1.114E+3	1.116E+3
937E+0	650.7073E+0	1.12E+3	1.116E+3	1.116E+3	1.117333333333E+3
938E+0	650.737E+0	1.114E+3	1.116E+3	1.12E+3	1.116666666667E+3
939E+0	650.7667E+0	1.115E+3	1.12E+3	1.119E+3	1.118E+3
940E+0	650.7965E+0	1.117E+3	1.118E+3	1.114E+3	1.116333333333E+3
941E+0	650.8262E+0	1.115E+3	1.115E+3	1.112E+3	1.114E+3
942E+0	650.8559E+0	1.114E+3	1.114E+3	1.114E+3	1.114E+3
943E+0	650.8856E+0	1.117E+3	1.114E+3	1.117E+3	1.116E+3
944E+0	650.9153E+0	1.112E+3	1.114E+3	1.116E+3	1.114E+3
945E+0	650.945E+0	1.118E+3	1.112E+3	1.115E+3	1.115E+3
946E+0	650.9747E+0	1.117E+3	1.118E+3	1.119E+3	1.118E+3
947E+0	651.0044E+0	1.114E+3	1.12E+3	1.113E+3	1.115666666667E+3
948E+0	651.0341E+0	1.115E+3	1.116E+3	1.113E+3	1.114666666667E+3
949E+0	651.0638E+0	1.115E+3	1.111E+3	1.117E+3	1.114333333333E+3
950E+0	651.0935E+0	1.111E+3	1.115E+3	1.113E+3	1.113E+3
951E+0	651.1232E+0	1.119E+3	1.116E+3	1.114E+3	1.116333333333E+3
952E+0	651.1528E+0	1.115E+3	1.119E+3	1.113E+3	1.115666666667E+3
953E+0	651.1825E+0	1.114E+3	1.111E+3	1.113E+3	1.112666666667E+3
954E+0	651.2122E+0	1.113E+3	1.117E+3	1.119E+3	1.116333333333E+3
955E+0	651.2419E+0	1.111E+3	1.114E+3	1.115E+3	1.113333333333E+3
956E+0	651.2716E+0	1.121E+3	1.115E+3	1.11E+3	1.115333333333E+3
957E+0	651.3013E+0	1.111E+3	1.117E+3	1.118E+3	1.115333333333E+3
958E+0	651.3309E+0	1.116E+3	1.113E+3	1.113E+3	1.114E+3
959E+0	651.3606E+0	1.117E+3	1.119E+3	1.115E+3	1.117E+3
960E+0	651.3903E+0	1.115E+3	1.118E+3	1.116E+3	1.116333333333E+3
961E+0	651.42E+0	1.114E+3	1.118E+3	1.117E+3	1.116333333333E+3
962E+0	651.4496E+0	1.115E+3	1.121E+3	1.12E+3	1.118666666667E+3
963E+0	651.4793E+0	1.114E+3	1.116E+3	1.114E+3	1.114666666667E+3
964E+0	651.509E+0	1.113E+3	1.113E+3	1.113E+3	1.113E+3
965E+0	651.5386E+0	1.116E+3	1.113E+3	1.115E+3	1.114666666667E+3
966E+0	651.5683E+0	1.114E+3	1.112E+3	1.114E+3	1.113333333333E+3
967E+0	651.598E+0	1.111E+3	1.115E+3	1.109E+3	1.111666666667E+3
968E+0	651.6276E+0	1.118E+3	1.114E+3	1.115E+3	1.115666666667E+3
969E+0	651.6573E+0	1.113E+3	1.112E+3	1.115E+3	1.113333333333E+3
970E+0	651.6869E+0	1.115E+3	1.116E+3	1.112E+3	1.114333333333E+3
971E+0	651.7166E+0	1.115E+3	1.116E+3	1.117E+3	1.116E+3
972E+0	651.7462E+0	1.118E+3	1.115E+3	1.113E+3	1.115333333333E+3
973E+0	651.7759E+0	1.115E+3	1.116E+3	1.112E+3	1.114333333333E+3
974E+0	651.8055E+0	1.113E+3	1.115E+3	1.113E+3	1.113666666667E+3
975E+0	651.8352E+0	1.118E+3	1.118E+3	1.12E+3	1.118666666667E+3
976E+0	651.8648E+0	1.117E+3	1.113E+3	1.11E+3	1.113333333333E+3
977E+0	651.8945E+0	1.111E+3	1.114E+3	1.114E+3	1.113E+3
978E+0	651.9241E+0	1.116E+3	1.118E+3	1.116E+3	1.116666666667E+3
979E+0	651.9538E+0	1.11E+3	1.115E+3	1.116E+3	1.113666666667E+3
980E+0	651.9834E+0	1.113E+3	1.112E+3	1.112E+3	1.112333333333E+3
981E+0	652.013E+0	1.112E+3	1.113E+3	1.114E+3	1.113E+3
982E+0	652.0427E+0	1.113E+3	1.115E+3	1.115E+3	1.114333333333E+3
983E+0	652.0723E+0	1.114E+3	1.113E+3	1.114E+3	1.113666666667E+3
984E+0	652.1019E+0	1.113E+3	1.11E+3	1.112E+3	1.111666666667E+3
985E+0	652.1316E+0	1.112E+3	1.114E+3	1.114E+3	1.113333333333E+3
986E+0	652.1612E+0	1.119E+3	1.111E+3	1.109E+3	1.113E+3
987E+0	652.1908E+0	1.116E+3	1.117E+3	1.109E+3	1.114E+3
988E+0	652.2204E+0	1.12E+3	1.118E+3	1.117E+3	1.118333333333E+3
989E+0	652.2501E+0	1.115E+3	1.113E+3	1.11E+3	1.112666666667E+3
990E+0	652.2797E+0	1.116E+3	1.114E+3	1.113E+3	1.114333333333E+3
991E+0	652.3093E+0	1.114E+3	1.112E+3	1.114E+3	1.113333333333E+3
992E+0	652.3389E+0	1.115E+3	1.116E+3	1.11E+3	1.113666666667E+3
993E+0	652.3685E+0	1.117E+3	1.113E+3	1.114E+3	1.114666666667E+3
994E+0	652.3981E+0	1.113E+3	1.112E+3	1.11E+3	1.111666666667E+3
995E+0	652.4278E+0	1.116E+3	1.116E+3	1.115E+3	1.115666666667E+3
996E+0	652.4574E+0	1.116E+3	1.112E+3	1.116E+3	1.114666666667E+3
997E+0	652.487E+0	1.116E+3	1.116E+3	1.114E+3	1.115333333333E+3
998E+0	652.5166E+0	1.116E+3	1.114E+3	1.113E+3	1.114333333333E+3
999E+0	652.5462E+0	1.112E+3	1.109E+3	1.112E+3	1.111E+3
1E+3	652.5758E+0	1.113E+3	1.112E+3	1.111E+3	1.112E+3
1.001E+3	652.6054E+0	1.112E+3	1.109E+3	1.115E+3	1.112E+3
1.002E+3	652.635E+0	1.115E+3	1.117E+3	1.116E+3	1.116E+3
1.003E+3	652.6646E+0	1.115E+3	1.114E+3	1.113E+3	1.114E+3
1.004E+3	652.6942E+0	1.115E+3	1.113E+3	1.113E+3	1.113666666667E+3
1.005E+3	652.7238E+0	1.109E+3	1.111E+3	1.115E+3	1.111666666667E+3
1.006E+3	652.7533E+0	1.111E+3	1.116E+3	1.112E+3	1.113E+3
1.007E+3	652.7829E+0	1.11E+3	1.112E+3	1.113E+3	1.111666666667E+3
1.008E+3	652.8125E+0	1.113E+3	1.11E+3	1.108E+3	1.110333333333E+3
1.009E+3	652.8421E+0	1.113E+3	1.114E+3	1.112E+3	1.113E+3
1.01E+3	652.8717E+0	1.115E+3	1.111E+3	1.112E+3	1.112666666667E+3
1.011E+3	652.9013E+0	1.114E+3	1.115E+3	1.112E+3	1.113666666667E+3
1.012E+3	652.9309E+0	1.112E+3	1.115E+3	1.112E+3	1.113E+3
1.013E+3	652.9604E+0	1.112E+3	1.114E+3	1.108E+3	1.111333333333E+3
1.014E+3	652.99E+0	1.114E+3	1.115E+3	1.113E+3	1.114E+3
1.015E+3	653.0196E+0	1.113E+3	1.114E+3	1.111E+3	1.112666666667E+3
1.016E+3	653.0492E+0	1.111E+3	1.109E+3	1.109E+3	1.109666666667E+3
1.017E+3	653.0787E+0	1.114E+3	1.113E+3	1.11E+3	1.112333333333E+3
1.018E+3	653.1083E+0	1.115E+3	1.12E+3	1.113E+3	1.116E+3
1.019E+3	653.1379E+0	1.117E+3	1.108E+3	1.112E+3	1.112333333333E+3
1.02E+3	653.1674E+0	1.112E+3	1.114E+3	1.109E+3	1.111666666667E+3
1.021E+3	653.197E+0	1.116E+3	1.113E+3	1.112E+3	1.113666666667E+3
1.022E+3	653.2265E+0	1.113E+3	1.11E+3	1.11E+3	1.111E+3
1.023E+3	653.2561E+0	1.111E+3	1.113E+3	1.11E+3	1.111333333333E+3
1.024E+3	653.2857E+0	1.112E+3	1.113E+3	1.111E+3	1.112E+3

SympCCD.YPixels_Scan32        	                              
1E+0
1E+0
1E+0
